code_domain,code_value,code_desc
C_O_SB_TEXTURE,A,Amorphus
C_O_SB_TEXTURE,F,Fragmental
C_O_SB_TEXTURE,P,Porphyritic
C_O_SB_TEXTURE,X,Crystalline
C_O_SB_TYPE,A,Auger boring
C_O_SB_TYPE,C,Undisturbed soil core
C_O_SB_TYPE,E,Existing vertical exposure
C_O_SB_TYPE,O,Outcrop
C_O_SB_TYPE,P,Soil pit
C_O_SCALD_DEG,0,No scalding
C_O_SCALD_DEG,1,Minor scalding
C_O_SCALD_DEG,2,Moderate scalding
C_O_SCALD_DEG,3,Severe scalding
C_O_SHEET_DEG,0,No sheet erosion
C_O_SHEET_DEG,1,Minor
C_O_SHEET_DEG,2,Moderate
C_O_SHEET_DEG,3,Severe
C_O_SHEET_DEG,X,Not apparent
C_O_SOIL_DISTURBx,1,No significant disturbance apparent
C_O_SOIL_DISTURBx,2,Disturbance of some of the soil surface
C_O_SOIL_DISTURBx,3,"Complete soil disturbance by cultivation, heavy grazing or both"
C_O_SOIL_DISTURB,0,No effective disturbance; natural
C_O_SOIL_DISTURB,1,No effective disturbance other than grazing by hoofed animals
C_O_SOIL_DISTURB,2,Limited clearing (e.g. selective logging)
C_O_SOIL_DISTURB,3,"Complete soil disturbance by cultivation, heavy grazing or both"
C_O_SOIL_DISTURB,4,"Complete clearing; pasture, native or improved, but never cultivated"
C_O_SOIL_DISTURB,5,"Complete clearing; pasture, native or improved, cultivated at some stage"
C_O_SOIL_DISTURB,6,Cultivation; rainfed
C_O_SOIL_DISTURB,7,"Cultivation; irrigated, past or present"
C_O_SOIL_DISTURB,8,"Highly disturbed (e.g. quarrying, road works, mining, landfill, urban)"
C_O_SOIL_TAXONOMY,A,Alfisol
C_O_SOIL_TAXONOMY,AAQ,Aqualf
C_O_SOIL_TAXONOMY,AAQAL,Albaqualf
C_O_SOIL_TAXONOMY,AAQDU,Duraqualf
C_O_SOIL_TAXONOMY,AAQFR,Fragiaqualf
C_O_SOIL_TAXONOMY,AAQGL,Glossaqualf
C_O_SOIL_TAXONOMY,AAQKA,Kandiaqualf
C_O_SOIL_TAXONOMY,AAQNA,Natraqualf
C_O_SOIL_TAXONOMY,AAQOC,Ochraqualf
C_O_SOIL_TAXONOMY,AAQPN,Plinthaqualf
C_O_SOIL_TAXONOMY,AAQUM,Umbraqualf
C_O_SOIL_TAXONOMY,ABO,Boralf
C_O_SOIL_TAXONOMY,ABOCR,Cryoboralf
C_O_SOIL_TAXONOMY,ABOEU,Eutroboralf
C_O_SOIL_TAXONOMY,ABOFR,Fragiboralf
C_O_SOIL_TAXONOMY,ABOGL,Glossoboralf
C_O_SOIL_TAXONOMY,ABONA,Natriboralf
C_O_SOIL_TAXONOMY,ABOPA,Paleboralf
C_O_SOIL_TAXONOMY,AUD,Udalf
C_O_SOIL_TAXONOMY,AUDAG,Agrudalf
C_O_SOIL_TAXONOMY,AUDFE,Ferrudalf
C_O_SOIL_TAXONOMY,AUDFR,Fragiudalf
C_O_SOIL_TAXONOMY,AUDFS,Fraglossudalf
C_O_SOIL_TAXONOMY,AUDGL,Glossudalf
C_O_SOIL_TAXONOMY,AUDHA,Halpludalf
C_O_SOIL_TAXONOMY,AUDKA,Kandiudalf
C_O_SOIL_TAXONOMY,AUDKH,Kanhapludalf
C_O_SOIL_TAXONOMY,AUDNA,Natrudalf
C_O_SOIL_TAXONOMY,AUDPA,Paleudalf
C_O_SOIL_TAXONOMY,AUDTR,Tropudalf
C_O_SOIL_TAXONOMY,AUS,Ustalf
C_O_SOIL_TAXONOMY,AUSDA,Durustalf
C_O_SOIL_TAXONOMY,AUSHA,Haplustalf
C_O_SOIL_TAXONOMY,AUSKA,Kandiustalf
C_O_SOIL_TAXONOMY,AUSKH,Kanhaplustalf
C_O_SOIL_TAXONOMY,AUSNA,Natrustalf
C_O_SOIL_TAXONOMY,AUSPA,Paleustalf
C_O_SOIL_TAXONOMY,AUSPN,Plinthustalf
C_O_SOIL_TAXONOMY,AUSRH,Rhodustalf
C_O_SOIL_TAXONOMY,AXE,Xeralf
C_O_SOIL_TAXONOMY,AXEDU,Durixeralf
C_O_SOIL_TAXONOMY,AXEFR,Fragixeralf
C_O_SOIL_TAXONOMY,AXEHA,Haploxeralf
C_O_SOIL_TAXONOMY,AXENA,Natrixeralf
C_O_SOIL_TAXONOMY,AXEPA,Palexeralf
C_O_SOIL_TAXONOMY,AXEPN,Plinthoxeralf
C_O_SOIL_TAXONOMY,AXERH,Rhodoxeralf
C_O_SOIL_TAXONOMY,D,Aridisol
C_O_SOIL_TAXONOMY,DAR,Argid
C_O_SOIL_TAXONOMY,DARDU,Durargid
C_O_SOIL_TAXONOMY,DARHA,Haplargid
C_O_SOIL_TAXONOMY,DARND,Nadurargid
C_O_SOIL_TAXONOMY,DARNT,Natrargid
C_O_SOIL_TAXONOMY,DARPA,Paleargid
C_O_SOIL_TAXONOMY,DOR,Orthid
C_O_SOIL_TAXONOMY,DORCL,Calciorthid
C_O_SOIL_TAXONOMY,DORCM,Camborthid
C_O_SOIL_TAXONOMY,DORDU,Durorthid
C_O_SOIL_TAXONOMY,DORGY,Gypsiorthid
C_O_SOIL_TAXONOMY,DORPA,Paleorthid
C_O_SOIL_TAXONOMY,DORSA,Salorthid
C_O_SOIL_TAXONOMY,E,Entisol
C_O_SOIL_TAXONOMY,EAQ,Aquent
C_O_SOIL_TAXONOMY,EAQCR,Cryaquent
C_O_SOIL_TAXONOMY,EAQFL,Fluvaquent
C_O_SOIL_TAXONOMY,EAQHA,Haplaquent
C_O_SOIL_TAXONOMY,EAQHY,Hydraquent
C_O_SOIL_TAXONOMY,EAQPS,Psammaquent
C_O_SOIL_TAXONOMY,EAQSU,Sulfaquent
C_O_SOIL_TAXONOMY,EAQTR,Tropaquent
C_O_SOIL_TAXONOMY,EAR,Arent
C_O_SOIL_TAXONOMY,EARAR,Arent
C_O_SOIL_TAXONOMY,EFL,Fluvent
C_O_SOIL_TAXONOMY,EFLCR,Cryofluvent
C_O_SOIL_TAXONOMY,EFLTO,Torrifluvent
C_O_SOIL_TAXONOMY,EFLTR,Tropofluvent
C_O_SOIL_TAXONOMY,EFLUD,Udifluvent
C_O_SOIL_TAXONOMY,EFLUS,Ustifluvent
C_O_SOIL_TAXONOMY,EFLXE,Xerofluvent
C_O_SOIL_TAXONOMY,EOR,Orthent
C_O_SOIL_TAXONOMY,EORCR,Cryorthent
C_O_SOIL_TAXONOMY,EORTO,Torriorthent
C_O_SOIL_TAXONOMY,EORTR,Troporthent
C_O_SOIL_TAXONOMY,EORUD,Udorthent
C_O_SOIL_TAXONOMY,EORUS,Ustorthent
C_O_SOIL_TAXONOMY,EORXE,Xerorthent
C_O_SOIL_TAXONOMY,EPS,Psamment
C_O_SOIL_TAXONOMY,EPSCR,Cryopsamment
C_O_SOIL_TAXONOMY,EPSQU,Quartzipsamment
C_O_SOIL_TAXONOMY,EPSTO,Torripsamment
C_O_SOIL_TAXONOMY,EPSTR,Tropopsamment
C_O_SOIL_TAXONOMY,EPSUD,Udipsamment
C_O_SOIL_TAXONOMY,EPSUS,Ustipsamment
C_O_SOIL_TAXONOMY,EPSXE,Xeropsamment
C_O_SOIL_TAXONOMY,H,Histosol
C_O_SOIL_TAXONOMY,HFI,Fibrist
C_O_SOIL_TAXONOMY,HFIBO,Borofibrist
C_O_SOIL_TAXONOMY,HFICR,Cryofibrist
C_O_SOIL_TAXONOMY,HFILU,Luvifibrist
C_O_SOIL_TAXONOMY,HFIME,Medifibrist
C_O_SOIL_TAXONOMY,HFISP,Sphagnofibrist
C_O_SOIL_TAXONOMY,HFITR,Tropofibrist
C_O_SOIL_TAXONOMY,HFO,Folist
C_O_SOIL_TAXONOMY,HFOBO,Borofolist
C_O_SOIL_TAXONOMY,HFOCR,Cryofolist
C_O_SOIL_TAXONOMY,HFOTR,Tropofolist
C_O_SOIL_TAXONOMY,HHE,Hemist
C_O_SOIL_TAXONOMY,HHEBO,Borohemist
C_O_SOIL_TAXONOMY,HHECR,Cryohemist
C_O_SOIL_TAXONOMY,HHELU,Luvihemist
C_O_SOIL_TAXONOMY,HHEME,Medihemist
C_O_SOIL_TAXONOMY,HHESI,Sulfihemist
C_O_SOIL_TAXONOMY,HHESO,Sulfohemist
C_O_SOIL_TAXONOMY,HHETR,Tropohemist
C_O_SOIL_TAXONOMY,HSA,Saprist
C_O_SOIL_TAXONOMY,HSABO,Borosaprist
C_O_SOIL_TAXONOMY,HSACR,Cryosaprist
C_O_SOIL_TAXONOMY,HSAME,Medisaprist
C_O_SOIL_TAXONOMY,HSATR,Troposaprist
C_O_SOIL_TAXONOMY,I,Inceptisol
C_O_SOIL_TAXONOMY,IAN,Andept
C_O_SOIL_TAXONOMY,IANCR,Cryandept
C_O_SOIL_TAXONOMY,IANDU,Durandept
C_O_SOIL_TAXONOMY,IANDY,Dystrandept
C_O_SOIL_TAXONOMY,IANEU,Eutrandept
C_O_SOIL_TAXONOMY,IANHY,Hydrandept
C_O_SOIL_TAXONOMY,IANPK,Placandept
C_O_SOIL_TAXONOMY,IANVI,Vitrandept
C_O_SOIL_TAXONOMY,IAQ,Aqueot
C_O_SOIL_TAXONOMY,IAQAN,Andaquept
C_O_SOIL_TAXONOMY,IAQCR,Cryaquept
C_O_SOIL_TAXONOMY,IAQFR,Fragiaquept
C_O_SOIL_TAXONOMY,IAQHL,Halaquept
C_O_SOIL_TAXONOMY,IAQHP,Haplaquept
C_O_SOIL_TAXONOMY,IAQHU,Humaquept
C_O_SOIL_TAXONOMY,IAQPK,Placaquept
C_O_SOIL_TAXONOMY,IAQPN,Plinthaquept
C_O_SOIL_TAXONOMY,IAQSU,Sulfaquept
C_O_SOIL_TAXONOMY,IAQTR,Tropaquept
C_O_SOIL_TAXONOMY,IOC,Ochrept
C_O_SOIL_TAXONOMY,IOCCR,Cryochrept
C_O_SOIL_TAXONOMY,IOCDU,Durochrept
C_O_SOIL_TAXONOMY,IOCDY,Dystrochrept
C_O_SOIL_TAXONOMY,IOCEU,Eutrochrept
C_O_SOIL_TAXONOMY,IOCFR,Fragiochrept
C_O_SOIL_TAXONOMY,IOCUS,Ustochrept
C_O_SOIL_TAXONOMY,IOCXF,Xerochrept
C_O_SOIL_TAXONOMY,IPL,Plaggept
C_O_SOIL_TAXONOMY,IPLPL,Plaggept
C_O_SOIL_TAXONOMY,ITR,Tropept
C_O_SOIL_TAXONOMY,ITRDY,Dystropept
C_O_SOIL_TAXONOMY,ITREU,Eutropept
C_O_SOIL_TAXONOMY,ITRHU,Humitropept
C_O_SOIL_TAXONOMY,ITRSO,Sombritropept
C_O_SOIL_TAXONOMY,ITRUS,Ustroept
C_O_SOIL_TAXONOMY,IUM,Umbrept
C_O_SOIL_TAXONOMY,IUMCR,Cryumbrept
C_O_SOIL_TAXONOMY,IUMFR,Fragiumbrept
C_O_SOIL_TAXONOMY,IUMHA,Haplumbrept
C_O_SOIL_TAXONOMY,IUMXF,Xerumbrept
C_O_SOIL_TAXONOMY,M,Mollisol
C_O_SOIL_TAXONOMY,MAL,Alboll
C_O_SOIL_TAXONOMY,MALAR,Argialboll
C_O_SOIL_TAXONOMY,MALNA,Natralboll
C_O_SOIL_TAXONOMY,MAQ,Aquoll
C_O_SOIL_TAXONOMY,MAQAR,Argiaquoll
C_O_SOIL_TAXONOMY,MAQCA,Calciaquoll
C_O_SOIL_TAXONOMY,MAQCR,Cryaquoll
C_O_SOIL_TAXONOMY,MAQDU,Duraquoll
C_O_SOIL_TAXONOMY,MAQHA,Haplaquoll
C_O_SOIL_TAXONOMY,MAQNA,Natraquoll
C_O_SOIL_TAXONOMY,MBO,Boroll
C_O_SOIL_TAXONOMY,MBOAR,Argiboroll
C_O_SOIL_TAXONOMY,MBOCA,Calciboroll
C_O_SOIL_TAXONOMY,MBOCR,Cryoboroll
C_O_SOIL_TAXONOMY,MBOHA,Haploboroll
C_O_SOIL_TAXONOMY,MBONA,Natriboroll
C_O_SOIL_TAXONOMY,MBOPA,Paleboroll
C_O_SOIL_TAXONOMY,MBOVE,Vermiboroll
C_O_SOIL_TAXONOMY,MRE,Rendoll
C_O_SOIL_TAXONOMY,MRERE,Rendoll
C_O_SOIL_TAXONOMY,MUD,Udoll
C_O_SOIL_TAXONOMY,MUDAR,Argiudoll
C_O_SOIL_TAXONOMY,MUDHA,Hapludoll
C_O_SOIL_TAXONOMY,MUDPA,Paleudoll
C_O_SOIL_TAXONOMY,MUDVE,Vermudoll
C_O_SOIL_TAXONOMY,MUS,Ustoll
C_O_SOIL_TAXONOMY,MUSAR,Argiustoll
C_O_SOIL_TAXONOMY,MUSCA,Calciustoll
C_O_SOIL_TAXONOMY,MUSDU,Durustoll
C_O_SOIL_TAXONOMY,MUSHA,Haplustoll
C_O_SOIL_TAXONOMY,MUSNA,Natrustoll
C_O_SOIL_TAXONOMY,MUSPA,Paleustoll
C_O_SOIL_TAXONOMY,MUSVE,Vermustoll
C_O_SOIL_TAXONOMY,MXE,Xeroll
C_O_SOIL_TAXONOMY,MXEAR,Argixeroll
C_O_SOIL_TAXONOMY,MXECA,Calcixeroll
C_O_SOIL_TAXONOMY,MXEDU,Durixeroll
C_O_SOIL_TAXONOMY,MXEHA,Haploxeroll
C_O_SOIL_TAXONOMY,MXENA,Natrixeroll
C_O_SOIL_TAXONOMY,MXEPA,Palexeroll
C_O_SOIL_TAXONOMY,O,Oxisol
C_O_SOIL_TAXONOMY,OAQ,Aquox
C_O_SOIL_TAXONOMY,OAQAC,Aeraquox
C_O_SOIL_TAXONOMY,OAQPN,Plinthaquox
C_O_SOIL_TAXONOMY,OAQUE,Eutraquox
C_O_SOIL_TAXONOMY,OAQUM,Umbraquox
C_O_SOIL_TAXONOMY,OPE,Perox
C_O_SOIL_TAXONOMY,OPEAC,Acroperox
C_O_SOIL_TAXONOMY,OPEEU,Eutroperox
C_O_SOIL_TAXONOMY,OPEHA,Haploperox
C_O_SOIL_TAXONOMY,OPEKA,Kandiperox
C_O_SOIL_TAXONOMY,OPESO,Sombriperox
C_O_SOIL_TAXONOMY,OTO,Torrox
C_O_SOIL_TAXONOMY,OTOAC,Aerotorox
C_O_SOIL_TAXONOMY,OTOEU,Eutrotorox
C_O_SOIL_TAXONOMY,OTOHA,Haplotorox
C_O_SOIL_TAXONOMY,OUD,Udox
C_O_SOIL_TAXONOMY,OUDAC,Aerudox
C_O_SOIL_TAXONOMY,OUDEU,Eutrudox
C_O_SOIL_TAXONOMY,OUDHA,Hapludox
C_O_SOIL_TAXONOMY,OUDKA,Kandiudox
C_O_SOIL_TAXONOMY,OUDSO,Sombriudox
C_O_SOIL_TAXONOMY,OUS,Ustox
C_O_SOIL_TAXONOMY,OUSAC,Acrustox
C_O_SOIL_TAXONOMY,OUSEU,Eutrustox
C_O_SOIL_TAXONOMY,OUSHA,Haplustox
C_O_SOIL_TAXONOMY,OUSKA,Kandiustox
C_O_SOIL_TAXONOMY,OUSSO,Sombriustox
C_O_SOIL_TAXONOMY,S,Spodosol
C_O_SOIL_TAXONOMY,SAQ,Aquod
C_O_SOIL_TAXONOMY,SAQCR,Cryaquod
C_O_SOIL_TAXONOMY,SAQDU,Duraquod
C_O_SOIL_TAXONOMY,SAQFR,Fragiaquod
C_O_SOIL_TAXONOMY,SAQHA,Haplaquod
C_O_SOIL_TAXONOMY,SAQPK,Placaquod
C_O_SOIL_TAXONOMY,SAQSI,Sideraquod
C_O_SOIL_TAXONOMY,SAQTR,Tropaquod
C_O_SOIL_TAXONOMY,SFE,Ferrod
C_O_SOIL_TAXONOMY,SFEFE,Ferrod
C_O_SOIL_TAXONOMY,SHU,Humod
C_O_SOIL_TAXONOMY,SHUCR,Cryohumod
C_O_SOIL_TAXONOMY,SHUFR,Fragihumod
C_O_SOIL_TAXONOMY,SHUHA,Haplohumod
C_O_SOIL_TAXONOMY,SHUPK,Placohumod
C_O_SOIL_TAXONOMY,SHUTR,Tropohumod
C_O_SOIL_TAXONOMY,SOR,Orthod
C_O_SOIL_TAXONOMY,SORCR,Cryorthod
C_O_SOIL_TAXONOMY,SORFR,Fragiorthod
C_O_SOIL_TAXONOMY,SORHA,Haplorthod
C_O_SOIL_TAXONOMY,SORPK,Placorthod
C_O_SOIL_TAXONOMY,SORTR,Troporthod
C_O_SOIL_TAXONOMY,U,Ultisol
C_O_SOIL_TAXONOMY,UAQ,Aquult
C_O_SOIL_TAXONOMY,UAQAL,Albaquult
C_O_SOIL_TAXONOMY,UAQFR,Fragiaquult
C_O_SOIL_TAXONOMY,UAQKA,Kandiaquult
C_O_SOIL_TAXONOMY,UAQKH,Kanhaplaquult
C_O_SOIL_TAXONOMY,UAQOC,Ochraquult
C_O_SOIL_TAXONOMY,UAQPA,Paleaquult
C_O_SOIL_TAXONOMY,UAQPN,Plinthaquult
C_O_SOIL_TAXONOMY,UAQTR,Tropaquult
C_O_SOIL_TAXONOMY,UAQUM,Umbraquult
C_O_SOIL_TAXONOMY,UHU,Humult
C_O_SOIL_TAXONOMY,UHUHA,Haplohumult
C_O_SOIL_TAXONOMY,UHUKA,Kandihumult
C_O_SOIL_TAXONOMY,UHUKH,Kanhaplohumult
C_O_SOIL_TAXONOMY,UHUPN,Plinthohumult
C_O_SOIL_TAXONOMY,UHUSO,Sombrihumult
C_O_SOIL_TAXONOMY,UUD,Udult
C_O_SOIL_TAXONOMY,UUDFR,Fragiudult
C_O_SOIL_TAXONOMY,UUDHA,Hapludult
C_O_SOIL_TAXONOMY,UUDKA,Kandiudult
C_O_SOIL_TAXONOMY,UUDKH,Kanhapludult
C_O_SOIL_TAXONOMY,UUDPA,Paleudult
C_O_SOIL_TAXONOMY,UUDPN,Plinthudult
C_O_SOIL_TAXONOMY,UUDRH,Rhodudult
C_O_SOIL_TAXONOMY,UUS,Ustult
C_O_SOIL_TAXONOMY,UUSHA,Haplustult
C_O_SOIL_TAXONOMY,UUSKA,Kandiustult
C_O_SOIL_TAXONOMY,UUSKH,Kanhaplustukt
C_O_SOIL_TAXONOMY,UUSPA,Paleustult
C_O_SOIL_TAXONOMY,UUSPN,Plinthustult
C_O_SOIL_TAXONOMY,UUSRH,Rhodustult
C_O_SOIL_TAXONOMY,UXE,Xerult
C_O_SOIL_TAXONOMY,UXEHA,Haploxerult
C_O_SOIL_TAXONOMY,UXEPA,Palexerult
C_O_SOIL_TAXONOMY,V,Vertisol
C_O_SOIL_TAXONOMY,VTD,Torrert
C_O_SOIL_TAXONOMY,VTOTO,Torrert
C_O_SOIL_TAXONOMY,VUD,Udert
C_O_SOIL_TAXONOMY,VUDCH,Chromudert
C_O_SOIL_TAXONOMY,VUDPE,Pelludert
C_O_SOIL_TAXONOMY,VUS,Ustert
C_O_SOIL_TAXONOMY,VUSCH,Chromustert
C_O_SOIL_TAXONOMY,VUSPE,Pellustert
C_O_SOIL_TAXONOMY,VXE,Xerert
C_O_SOIL_TAXONOMY,VXECH,Chromoxerert
C_O_SOIL_TAXONOMY,VXEPE,Pelloxerert
C_O_STBANK_DEG,0,No stream bank erosion
C_O_STBANK_DEG,1,Present
C_O_STBANK_DEG,X,Not apparent
C_O_TAX_UNIT_TYPE,SPC,Soil profile class
C_O_TAX_UNIT_TYPE,SS,Soil series
C_O_TAX_UNIT_TYPE,ST,Soil type
C_O_TUNNEL_DEG,0,No tunnel erosion
C_O_TUNNEL_DEG,1,Present
C_O_TUNNEL_DEG,X,Not apparent
C_O_TYPE,A,Auger boring
C_O_TYPE,C,Undisturbed soil core
C_O_TYPE,E,Existing vertical exposure
C_O_TYPE,P,Soil pit
C_O_WAVE_DEG,0,No wave erosion
C_O_WAVE_DEG,1,Present
C_O_WAVE_DEG,X,Not apparent
C_O_WIND_DEG,0,No wind erosion
C_O_WIND_DEG,1,Minor or present
C_O_WIND_DEG,2,Moderate
C_O_WIND_DEG,3,Severe
C_O_WIND_DEG,4,Very severe
C_O_WIND_DEG,X,Not apparent
C_O_WIND_STABILTY,1,Unlikely to erode with >30 km/h wind
C_O_WIND_STABILTY,2,Likely to erode with >30 km/h wind
C_O_WIND_VISIBILITY,0,Full visibility
C_O_WIND_VISIBILITY,1,Visibility >100m
C_O_WIND_VISIBILITY,2,Visibility <100m
C_PAN_CEMENTATION,0,Uncemented
C_PAN_CEMENTATION,1,Weakly cemented
C_PAN_CEMENTATION,2,Moderately cemented
C_PAN_CEMENTATION,3,Strongly cemented
C_PAN_CEMENTATION,4,Very strongly cemented
C_PAN_CONTINUITY,B,Broken
C_PAN_CONTINUITY,C,Continuous
C_PAN_CONTINUITY,D,Discontinuous
C_PAN_STRUCTURE,C,Concretionary
C_PAN_STRUCTURE,L,Platy
C_PAN_STRUCTURE,N,Nodular
C_PAN_STRUCTURE,R,Vermicular
C_PAN_STRUCTURE,S,Vesicular
C_PAN_STRUCTURE,V,Massive
C_PAN_TYPE,A,Alcrete
C_PAN_TYPE,C,Organic pan
C_PAN_TYPE,D,Duripan
C_PAN_TYPE,E,Ferricrete
C_PAN_TYPE,F,Fragipan
C_PAN_TYPE,I,Thin ironpan
C_PAN_TYPE,K,Calcrete
C_PAN_TYPE,L,Silcrete
C_PAN_TYPE,M,Manganiferous pan
C_PAN_TYPE,N,Densipan
C_PAN_TYPE,O,Other pans
C_PAN_TYPE,R,Red-brown hardpan
C_PAN_TYPE,T,Ortstein
C_PAN_TYPE,V,Cultivation pan
C_PAN_TYPE,Z,Zero or no pan
C_O_PERMEABILITY,1,Very slowly permeable
C_O_PERMEABILITY,2,Slowly permeable
C_O_PERMEABILITY,3,Moderately permeable
C_O_PERMEABILITY,4,Highly permeable
C_PGM_STAT,B,Barely active to inactive
C_PGM_STAT,C,Continuously active
C_PGM_STAT,F,Frequently active
C_PGM_STAT,R,Relict
C_PGM_STAT,S,Seldom active
C_PGM_STAT,U,Unspecified
C_PH_METHOD,1,Raupach
C_PH_METHOD,2,pH meter
C_PPUB_TYPE,ADDITIONAL,Additional publication from the project
C_PPUB_TYPE,CITATION,The project cites the publication
C_PPUB_TYPE,PRIMARY,Primary publication of the project
C_ROOT_ABUN,0,No roots
C_ROOT_ABUN,1,Few
C_ROOT_ABUN,2,Common
C_ROOT_ABUN,3,Many
C_ROOT_ABUN,4,Abundant
C_S_DESC_BY,GEEG,G. W. Geeves
C_S_DESC_BY,MURB,B. Murphy
C_S_DESC_BY,WILC,C. Wilkinson
C_S_DESC_BY,HOPD,D. Hopman
C_S_DESC_BY,JENB,B. Jenkins
C_S_DESC_BY,PURB,B. Purdie
C_S_DESC_BY,SPIP,P. Spiers
C_S_DESC_BY,WILJ,J. Wild
C_S_DESC_BY,ADAW,"Adams, WH"
C_S_DESC_BY,ADSK,"Adsett, K (Ken)"
C_S_DESC_BY,AHEC,"Ahern, C (Col)"
C_S_DESC_BY,ALDJ,"Aldrick, JM"
C_S_DESC_BY,ANDH,"Anderson, H (Heather)"
C_S_DESC_BY,ARMJ,"Armour, J (Jan)"
C_S_DESC_BY,ARPB,"Aitken, R/Powell, B"
C_S_DESC_BY,AYRP,"Ayris, P (Peter)"
C_S_DESC_BY,BAKD,"Baker, DE (Denis)"
C_S_DESC_BY,BARA,"Barton, AL"
C_S_DESC_BY,BARE,"Barry, Earl"
C_S_DESC_BY,BARL,"Barnes, LS"
C_S_DESC_BY,BAWP,"Biggs, A + Wilson, P (Bundaberg)"
C_S_DESC_BY,BEAD,"Beal, DJ"
C_S_DESC_BY,BEAJ,"Beattie, John"
C_S_DESC_BY,BIGA,"Biggs, A (Andrew)"
C_S_DESC_BY,BLAD,"Blandford, D (Doug)"
C_S_DESC_BY,BLEC,"Blet, C"
C_S_DESC_BY,BOTW,"Bott, W"
C_S_DESC_BY,BOYD,"Boyland, DE"
C_S_DESC_BY,BRIE,"Bridges, EM"
C_S_DESC_BY,BRIJ,"Bright, J (Mitch)"
C_S_DESC_BY,BRYN,"Bryde, N (Neil)"
C_S_DESC_BY,BURI,Bur. Inves
C_S_DESC_BY,BURJ,"Burgess, J"
C_S_DESC_BY,BUTF,"Butcher, FW"
C_S_DESC_BY,CAPM,"Capelin, MA (Mike)"
C_S_DESC_BY,CHRC,"Christian, CS"
C_S_DESC_BY,CHRN,"Christianos, NG (Nev)"
C_S_DESC_BY,COAK,"Coase, K (Katreona)"
C_S_DESC_BY,CO-O,Co-Ordin
C_S_DESC_BY,COPJ,"Coppi, John"
C_S_DESC_BY,CRAP,"Crawford, P"
C_S_DESC_BY,CRII,"Cribb, IB"
C_S_DESC_BY,CULJ,"Cull, JK"
C_S_DESC_BY,CUMV,"Cummins, VG"
C_S_DESC_BY,CURN,"Currie, NT"
C_S_DESC_BY,CUTJ,"Cutler, JH"
C_S_DESC_BY,DAWN,"Dawson, NM (Noel)"
C_S_DESC_BY,DAYK,"Day, KJ (Ken)"
C_S_DESC_BY,DEAS,"Dear, Sue Ellen"
C_S_DESC_BY,DELN,"Delaney, NE"
C_S_DESC_BY,DONT,"Donnollan, TE (Terry)"
C_S_DESC_BY,DOUN,"Douglas, NJ"
C_S_DESC_BY,DOWE,"Downes, EG"
C_S_DESC_BY,DOWT,"Dowling, T"
C_S_DESC_BY,DPI,Department of Primary Industries
C_S_DESC_BY,EASM,East Moreton
C_S_DESC_BY,EDYL,"Edye, Les"
C_S_DESC_BY,ELLC,"Ellis, CM"
C_S_DESC_BY,ELPG,"Elphinstone, GD"
C_S_DESC_BY,ELSJ,"Elsol, JA"
C_S_DESC_BY,EPWR,"Epworth, RSC"
C_S_DESC_BY,EVEM,"Everett, ML"
C_S_DESC_BY,FERI,"Fergus, IF"
C_S_DESC_BY,FILG,"Filet, GF"
C_S_DESC_BY,FINM,"Finlay, MC"
C_S_DESC_BY,FISC,"Fisher, CA (Carol)"
C_S_DESC_BY,FLEP,"Fleming, PM"
C_S_DESC_BY,FORB,"Forster, BA (Bruce)"
C_S_DESC_BY,FRAB,"Frank, BRC"
C_S_DESC_BY,FRAH,"Franks, HD"
C_S_DESC_BY,FRED,"Freebairn, D"
C_S_DESC_BY,GALR,"Galloway, RW"
C_S_DESC_BY,GILG,"Gill, GRH"
C_S_DESC_BY,GILJ,"Gillies, JB"
C_S_DESC_BY,GMSB,"Grundy, Mike & Slater, Brian"
C_S_DESC_BY,GODM,Godwin M
C_S_DESC_BY,GRAA,"Graley, A"
C_S_DESC_BY,GRES,"Greenoff, Sue"
C_S_DESC_BY,GRUM,"Grundy, MJ (Mike)"
C_S_DESC_BY,GRUN,"Grundon, N (Noel)"
C_S_DESC_BY,GUNR,"Gunn, RH"
C_S_DESC_BY,HALT,"Hall, TJ"
C_S_DESC_BY,HARB,"Harms, BP (Ben)"
C_S_DESC_BY,HASC,"Hass, CA (Carol)"
C_S_DESC_BY,HAWG,"Hawley, GM"
C_S_DESC_BY,HEII,"Heiner, I (Ian)"
C_S_DESC_BY,HODA,"Hodge, A"
C_S_DESC_BY,HOLA,"Holland, AA"
C_S_DESC_BY,HOLD,"Hollond, D"
C_S_DESC_BY,HOLG,"Holz, GK"
C_S_DESC_BY,HOWN,"Howarth, N (Norman)"
C_S_DESC_BY,HUGK,"Hughes, KK"
C_S_DESC_BY,ILUC,Isis Land Use Committee
C_S_DESC_BY,IRVS,"Irvine, S (Scott)"
C_S_DESC_BY,JOHC,"Johnson, CC"
C_S_DESC_BY,JOHP,"Johnston, PJM"
C_S_DESC_BY,KELT,"Kelly, TK"
C_S_DESC_BY,KEND,"Kent, DJ"
C_S_DESC_BY,KILJ,"Kilpatrick, J"
C_S_DESC_BY,KOHP,"Kohn, PB (Phil)"
C_S_DESC_BY,LEVA,"Leverington, AR"
C_S_DESC_BY,LOAL,"Loader, L"
C_S_DESC_BY,LOIJ,"Loi, JK (John)"
C_S_DESC_BY,LORM,"Lorimer, Mal"
C_S_DESC_BY,MACS,"Macnish, S (Stuart)"
